model,MIROC4h,MIROC4h,MIROC4h,ACCESS1-0,ACCESS1-3,IPSL-CM5B-LR,GFDL-ESM2M,FIO-ESM,FIO-ESM,FIO-ESM,CMCC-CMS,HadCM3,HadCM3,HadCM3,HadCM3,HadCM3,HadCM3,HadCM3,HadCM3,HadCM3,HadCM3,MIROC-ESM,MIROC5,MIROC5,MIROC5,MIROC5,MIROC5,CMCC-CM,HadGEM2-ES,HadGEM2-ES,HadGEM2-ES,HadGEM2-ES,MPI-ESM-MR,MPI-ESM-MR,MPI-ESM-MR,CSIRO-Mk3-6-0,CSIRO-Mk3-6-0,CSIRO-Mk3-6-0,CSIRO-Mk3-6-0,CSIRO-Mk3-6-0,CSIRO-Mk3-6-0,CSIRO-Mk3-6-0,CSIRO-Mk3-6-0,CSIRO-Mk3-6-0,CSIRO-Mk3-6-0,CESM1-BGC,inmcm4,CanESM2,CanESM2,CanESM2,CanESM2,CanESM2,GISS-E2-R-CC,BNU-ESM,FGOALS-g2,GFDL-CM2p1,GFDL-CM2p1,GFDL-CM2p1,GFDL-CM2p1,GFDL-CM2p1,GFDL-CM2p1,GFDL-CM2p1,GFDL-CM2p1,GFDL-CM2p1,GFDL-CM2p1,GFDL-ESM2G,EC-EARTH,EC-EARTH,EC-EARTH,EC-EARTH,EC-EARTH,EC-EARTH,EC-EARTH,EC-EARTH,EC-EARTH,EC-EARTH,EC-EARTH,CanCM4,CanCM4,CanCM4,CanCM4,CanCM4,CanCM4,CanCM4,CanCM4,CanCM4,CanCM4,CCSM4,CCSM4,CCSM4,CCSM4,CCSM4,CCSM4,NorESM1-M,CESM1-WACCM,CESM1-WACCM,CESM1-WACCM,IPSL-CM5A-MR,IPSL-CM5A-LR,IPSL-CM5A-LR,IPSL-CM5A-LR,IPSL-CM5A-LR,GFDL-CM3,CNRM-CM5,GISS-E2-H,GISS-E2-H,GISS-E2-H,GISS-E2-H,GISS-E2-H,MIROC-ESM-CHEM,MIROC-ESM-CHEM,MIROC-ESM-CHEM,MIROC-ESM-CHEM,MIROC-ESM-CHEM,MIROC-ESM-CHEM,MIROC-ESM-CHEM,MIROC-ESM-CHEM,MIROC-ESM-CHEM,MRI-CGCM3,NorESM1-ME,HadGEM2-AO,GISS-E2-R,GISS-E2-R,GISS-E2-R,GISS-E2-R,GISS-E2-R,GISS-E2-R,HadGEM2-CC,GISS-E2-H-CC,bcc-csm1-1-m,MPI-ESM-LR,MPI-ESM-LR,MPI-ESM-LR,bcc-csm1-1,CESM1-CAM5,CESM1-CAM5,CESM1-CAM5
run,run1,run2,run3,run1,run1,run1,run1,run1,run2,run3,run1,run1,run2,run3,run4,run5,run6,run7,run8,run9,run10,run1,run1,run2,run3,run4,run5,run1,run1,run2,run3,run4,run1,run2,run3,run1,run2,run3,run4,run5,run6,run7,run8,run9,run10,run1,run1,run1,run2,run3,run4,run5,run1,run1,run1,run1,run2,run3,run4,run5,run6,run7,run8,run9,run10,run1,run1,run2,run5,run6,run7,run8,run9,run11,run12,run13,run14,run1,run2,run3,run4,run5,run6,run7,run8,run9,run10,run1,run2,run3,run4,run5,run6,run1,run2,run3,run4,run1,run1,run2,run3,run4,run1,run1,run1,run2,run3,run4,run5,run1,run2,run3,run4,run5,run6,run7,run8,run9,run1,run1,run1,run1,run2,run3,run4,run5,run6,run1,run1,run1,run1,run2,run3,run1,run1,run2,run3
time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-01-01,2.86090366148,2.9283487782,2.87404260233,3.07797334207,3.14819193505,2.81547711268,2.9794094896,3.02081075656,3.05657228623,3.01821437891,2.9493094837,2.84322109075,2.91088528688,2.88141896355,2.87334325658,2.95319293934,2.85148128399,2.84191840569,2.88946634244,2.90247564494,2.87112555871,2.79307140227,3.22453305627,3.1689274583,3.14711896439,3.19507046589,3.08699568934,2.85389292125,3.10412010805,3.08265829237,3.08221427177,3.04497408295,2.98362967912,2.97931772056,2.98157616577,2.88695940413,2.85439827085,2.92700061888,2.87744880869,2.87335902964,2.82232929992,2.84480160976,2.89370344082,2.87709937282,2.8767719222,3.03407619046,3.1363406868,2.81412777607,2.80140315544,2.77656249698,2.75552784508,2.81598614858,3.20398117371,3.08253696556,2.78747855471,2.98160764297,2.97410294693,2.974182895,2.93650096037,2.98007478973,2.95636682957,2.99002059546,3.01692424137,2.94355205388,2.92354214442,2.95324241218,2.92109727704,2.90657657629,2.92494644002,2.90600251553,2.90333140097,2.88748394008,2.89886783477,2.87458669043,2.86554492798,2.90553219787,2.91642845942,2.80167443712,2.80206094942,2.82342888701,2.78240058519,2.76759015646,2.80140644939,2.82101685802,2.78985134375,2.83640918466,2.77746395165,3.08933308995,3.09156181426,3.01083940849,3.05007428452,3.0096655659,3.05144600672,2.83291101456,3.01445470036,2.87113902762,2.86696577466,2.83116983137,2.71242019248,2.73721663006,2.72191668502,2.75490080235,3.01901486602,3.13836823512,3.25644439329,3.29632070307,3.21338431106,3.19527737641,3.25428941727,2.7604643389,2.7537774225,2.76217599826,2.81697534123,2.81605263935,2.78631726953,2.78754441548,2.80730063844,2.81547152903,2.96638427526,2.85908694419,3.11463554395,3.20775572899,3.16430063259,3.17623770566,3.21523439588,3.16544335816,3.19036248434,3.00405807319,3.22777871997,2.93499619144,2.92853347987,2.94601885111,2.96624760727,2.90270212768,3.02613458992,3.02727675279,3.08630863984
2006-02-01,2.97958712739,2.92404407606,2.94104788673,3.03751227944,3.13324547932,2.77556528237,2.95260242487,2.98319658378,3.04470827071,3.03806153476,2.89082565614,2.85568032288,2.82942599832,2.79999975485,2.83977227052,2.85045350338,2.87186687505,2.83491564868,2.81628145699,2.77112307834,2.88567800485,2.7804933697,3.19704067096,3.17865596033,3.21864751989,3.12219249298,3.15637999456,2.85375727516,3.02233348797,3.09790779903,3.08165879529,3.04063075709,3.02368281586,2.89828016848,3.0139180002,2.86881140889,2.83641968261,2.87000965234,2.83458079583,2.81574284682,2.84197942858,2.86872793878,2.87130755924,2.8634905661,2.79183274505,2.99931777114,3.12472871772,2.83740944157,2.79342825705,2.77171277023,2.77989090161,2.76266273561,3.19375011592,3.04560559728,2.77678179839,2.9145213437,2.9557631701,2.93313263589,2.98338235664,2.98679461366,3.02294198131,2.94764702412,2.92666283132,2.92442247542,2.99756774854,2.98665494652,2.7633188014,2.86883391408,2.84890346425,2.79455018031,2.8257552716,2.84142167205,2.86816923885,2.82786919258,2.82504970041,2.86278131165,2.83546695804,2.76419458151,2.80077519571,2.74831673714,2.81587926152,2.76710974147,2.76995694488,2.75809078999,2.7572630873,2.77311765347,2.80750911566,2.98505852545,2.92379058378,2.98939891142,2.96180623732,2.95061991953,2.94488725523,2.83078145981,2.82903197854,2.90112145379,2.87610211784,2.87272067419,2.79270808761,2.74310846185,2.70697892468,2.74087970147,3.04543824689,3.13476727098,3.23467038645,3.28009100392,3.29705150628,3.23627014723,3.24991680573,2.78399569959,2.80234253476,2.72193213268,2.71700516405,2.75328128173,2.79869726072,2.75513269065,2.77584050917,2.73958891994,2.92471513874,2.78531663272,3.12656613134,3.20017296306,3.1636272032,3.18996651325,3.21312418969,3.20645195373,3.20211231565,3.01915209139,3.20163248361,2.94786619993,2.94278503486,2.9160831046,2.9019856848,2.87236980358,3.01400656185,3.00126117779,2.98352461702
2006-03-01,2.92650589372,2.93940083696,2.94722144388,3.01456435429,3.15239506001,2.81122228262,2.93625489064,3.01146285448,3.00462826923,2.99522888502,2.87117672124,2.86284737854,2.86350267382,2.87979642913,2.80897968704,2.90066521941,2.87263857454,2.8741133255,2.80845191376,2.88872113688,2.87199797184,2.7757119894,3.18559483574,3.14193735228,3.09511144724,3.160069116,3.09827055468,2.84395423667,3.03698116994,3.00797012015,3.04693580907,2.99770071115,2.91423651383,2.94144673931,2.99486619493,2.88290695209,2.85255581904,2.91805766096,2.85571333961,2.80002041046,2.83873955714,2.90557470993,2.88572561255,2.88012389375,2.82836451264,3.03200865961,3.10817082312,2.7637976413,2.71094665127,2.74505313283,2.75501098499,2.76096754389,3.20957893102,3.07668517791,2.79813596374,2.92542271452,2.92068858185,2.88132416175,2.97188644387,2.91997213972,2.93742137423,2.92214683905,2.93102732899,2.92911973438,3.00094397722,2.95256147043,2.90630231951,2.82076148711,2.89184663424,2.85885664554,2.82061391799,2.82427497642,2.8155980983,2.82156874701,2.77657542075,2.77339140906,2.80518477318,2.77836005313,2.72878273997,2.76330516324,2.79625118287,2.71241712423,2.70890485094,2.71267703764,2.76736869113,2.76712411539,2.73768579345,2.92085785118,2.92004068505,2.92378674719,2.90749576046,2.93916537364,2.90902021463,2.82038760185,2.91153530048,2.81302816758,2.7764206257,2.78905190588,2.73359066234,2.72048895396,2.74626486606,2.78323150123,2.99883542414,3.06376670112,3.23565372248,3.25003045182,3.21800786579,3.21280281681,3.25012334189,2.75947109562,2.72012046393,2.78607200898,2.76645919001,2.78839695741,2.77370609142,2.75862487716,2.79996413758,2.79086163168,2.88482720731,2.76150708427,3.0942931435,3.15979220513,3.19838449445,3.15782289014,3.1653609335,3.16403167656,3.17401415506,2.99561019051,3.20111450741,2.88907967572,2.88513316277,2.88977720109,2.96413928267,2.83021855221,3.03720173021,2.95150429206,3.04028870774
2006-04-01,2.93298208217,2.95114522928,2.92643204997,3.09607343989,3.16028226347,2.761338371,2.91301990961,3.00783986393,3.02876798273,2.94559925668,2.87608336014,2.89924342601,2.88091083728,2.8825854632,2.94415443854,2.93087503869,2.91418350948,2.91847454126,2.9214439957,2.90898389944,2.91200689081,2.82094101558,3.19549147625,3.15810670396,3.16845249883,3.14656689532,3.17484711685,2.82530923299,3.04059759251,3.02965070837,3.08606475523,3.03729944731,2.97920227403,2.94262265464,2.9288174793,2.91098320052,2.88917907174,2.93844916194,2.85641700006,2.88857128215,2.95195139512,2.9468781392,2.93349869324,2.92818740437,2.88820040648,2.89494155758,3.14480468066,2.73742820672,2.74538945636,2.73249808193,2.73440688517,2.71539442088,3.16880740421,3.02360180426,2.88218697204,2.8814747766,2.93552291492,2.94740415483,2.91911523962,2.90455813864,2.88608441973,2.90715924124,2.88775250777,2.92437784961,2.95766404171,2.95821797579,2.82215447092,2.77039173415,2.83703755034,2.84665762382,2.82543496305,2.81849835524,2.83839397167,2.78198828026,2.81517799268,2.80343165061,2.82305282086,2.71924358607,2.73296278133,2.75834200663,2.77231097374,2.79794120519,2.75205229115,2.76011566527,2.74720183555,2.76743234584,2.7937495303,2.91975877245,2.92837758133,2.92966733273,2.90346335235,2.90788330158,2.91169424701,2.77453231812,2.86286768531,2.82024364732,2.82729208176,2.8132057204,2.77578037041,2.70571909854,2.75574423442,2.73112402008,3.02905268518,2.99969819523,3.22167467524,3.24136777272,3.22416047743,3.24236438552,3.17682704621,2.83300345605,2.77804847417,2.78650973733,2.79652844391,2.81591928272,2.82863152341,2.82671297396,2.82048522963,2.76649551667,2.84908782745,2.74919316537,3.09508377522,3.20586600837,3.18201877046,3.19570443654,3.21181456912,3.19421101621,3.20761428656,2.99932030571,3.21443034532,2.81652809888,2.8730385329,2.89941558854,2.89740921061,2.84218376436,3.03999365691,3.03621228934,3.02931008077
2006-05-01,3.01403244692,3.05482091564,3.01009969662,3.11590287599,3.17776705064,2.75196851777,3.00505892997,2.97229406073,2.98380649064,3.01336507239,2.99487000108,2.98440052434,2.94609759939,3.00964437748,3.00935897919,3.03453820142,2.95712512499,2.98120051844,2.96252773176,2.9741564109,2.95855496973,2.81702524621,3.2486236819,3.26216196808,3.25834055381,3.2809263739,3.24881281529,2.95554132333,3.04886523316,3.10780268038,3.06047902648,3.12183408615,3.04956742032,3.02483255238,2.99384410425,2.99465943941,2.94962174163,3.01360434343,2.9680477987,2.95063640867,2.94373096553,3.00075277852,2.9650906862,3.01465377351,2.96771835684,2.99961977223,3.14451572156,2.82321931476,2.7676455126,2.80626939669,2.76222083999,2.76770282957,3.17797638702,3.04203677387,2.89058813956,2.93239034981,2.91983798219,2.94904415144,2.96287793961,2.94403561674,2.94227997059,2.92384304912,2.9734629675,2.95742707328,2.98148396145,3.00423422239,2.90786923628,2.88978113532,2.86490418568,2.85513438809,2.86572827783,2.86552124772,2.85732652409,2.87144368496,2.88511393332,2.84471573665,2.8516383749,2.84825847814,2.78778549293,2.81832118156,2.82386279838,2.81585959417,2.82030087258,2.77167909787,2.73869780698,2.81058716661,2.84298790535,3.01043130575,2.97277698487,2.9676215909,2.99154578507,3.00043429861,2.99423042134,2.76392555237,2.89180144231,2.90265522156,2.8274854056,2.73930172383,2.71984931741,2.6883115045,2.75238562489,2.74571887505,3.03402467154,3.02481893472,3.22838859581,3.26767810567,3.24329786354,3.25652345771,3.24097404234,2.82130794818,2.79310031192,2.81345148315,2.78433300535,2.84224603766,2.80829136234,2.82362115444,2.8157942497,2.81651164868,2.86475356136,2.84099798585,3.132691935,3.2550304457,3.18652409982,3.20723172908,3.17347923392,3.16592346809,3.20690402672,3.09781921785,3.18907396512,2.92530853794,3.00464151029,3.04820625856,2.97216078961,2.84445030185,3.00778060475,3.01862392671,3.04663985057
2006-06-01,3.10003026476,3.07112000496,3.10717331445,3.16594054352,3.2354887312,2.8126854695,3.09427556523,3.03691532607,3.0724546515,3.02717842623,3.0491979624,3.05522148747,3.00495619319,3.02374211399,3.04887504509,3.03832433537,3.01863763525,3.05099328634,3.07619190194,3.02955018812,3.04071356633,2.87595025515,3.33745315192,3.31559023344,3.29572561374,3.33555721267,3.32808539102,3.03091272408,3.18361823219,3.151130451,3.19339378695,3.18507886003,3.15805694986,3.06751096531,3.1390475653,3.03826498135,3.06078032697,3.04338535285,3.01470598608,3.00382784856,2.98870978027,3.04197714118,2.98885011674,3.01676917649,2.98779529442,3.08970904436,3.23722174854,2.87023782317,2.7859864318,2.8428981158,2.84384142769,2.84773174689,3.2756192605,3.07751606843,2.88367409179,2.9697614327,3.00987212531,2.97637571042,3.03297016856,3.00723773652,3.02271278253,2.94607763231,2.95705030881,2.99240773621,2.97901862004,3.03528115859,2.92231888636,2.88795850652,2.95957500702,2.92388481607,2.90774446506,2.8963361015,2.91051334925,2.91169179459,2.94450314768,2.91807980488,2.86915229685,2.85413050721,2.90193177226,2.87734092792,2.89988373091,2.88549511193,2.87442156665,2.87502440229,2.8441516493,2.90147386487,2.84475569047,3.07361066356,3.04687016913,3.06141094716,3.0463197641,3.06759438241,3.08573126074,2.9241271019,2.99428479675,3.0327101355,2.98661627059,2.84213419901,2.78051915142,2.75369813779,2.78195408568,2.76855910681,3.09248655221,3.13845747158,3.2444614222,3.25693615131,3.24785960532,3.24520494262,3.26396523288,2.85546333232,2.89341869497,2.86746907921,2.86774150435,2.81684728492,2.86202341853,2.88046965216,2.88417045136,2.90667341122,2.91650989063,2.88276490988,3.25609615308,3.20372229448,3.21606432588,3.23269717323,3.22266292724,3.22658541146,3.17294552574,3.14722355727,3.23043148333,2.96271562832,3.04416175722,3.0535923709,3.03400458777,2.87662213401,3.1220781015,3.13252056868,3.167565714
2006-07-01,3.0631209865,3.07450543445,3.04733496055,3.16083442336,3.28094136579,2.87157009783,3.0755301396,3.10025640783,3.04131191409,3.0590611508,3.0403998303,3.02489956372,3.00701505921,2.98763341592,3.01810416901,3.033893248,2.98454175937,3.02038685065,3.02221952352,3.01966951782,3.00572167137,2.84313590735,3.35126016493,3.35728100357,3.33966426202,3.29585117059,3.29955046534,3.03278409312,3.14052216582,3.1882558297,3.1816785232,3.20012930859,3.09912579205,3.1364353862,3.10231279606,2.9668562462,2.91088160923,2.99655061633,3.00202901248,2.98068196786,2.96761747985,2.93443014473,2.9605899912,2.98234786209,2.94513604597,3.04340096631,3.21165857704,2.86108935347,2.84136956558,2.83539252269,2.84581162989,2.87279644811,3.22187932805,3.04904857642,2.88386012493,2.93800065841,2.96824361423,2.97030798931,2.9736778065,2.95147204497,2.99951791102,2.9403061315,2.95092492878,2.93038987737,2.96196287077,3.04274810757,2.96045335808,2.93556626831,2.9356526589,2.88290997471,2.92278466559,2.90718770686,2.88333988281,2.91768675817,2.90333046524,2.91130170091,2.87817191831,2.89873783825,2.88829344193,2.86853476731,2.91563420847,2.88685806207,2.87729433879,2.87847872331,2.82336238141,2.87939609586,2.84500052187,3.09952030782,3.08324230221,3.10065295408,3.1263286052,3.09002729985,3.06661326104,2.90221071243,3.01765653328,2.93175931112,2.94203316832,2.88392821428,2.85774636187,2.86973555382,2.85286153523,2.83310666824,3.09533550091,3.12243967383,3.29952086219,3.27123469064,3.28929114011,3.27273635209,3.26623770719,2.8284593264,2.8286359941,2.83431570657,2.80609151039,2.8675671912,2.84533109652,2.88749619273,2.83341854278,2.8686622678,2.96987384081,2.90220867473,3.22569808242,3.24397437926,3.23428755011,3.23496218775,3.24982916735,3.26578254134,3.27830820268,3.12896612178,3.26565379389,2.92573438448,3.02066298626,3.05029331309,3.09142256447,2.90318766542,3.15240501207,3.17524658016,3.11468050067
2006-08-01,2.95357055732,2.95349073997,3.00586469719,3.10489217402,3.18636526618,2.84688836305,3.00894839329,2.95927877759,3.0152193032,3.00383123271,3.00657859912,2.93135327939,2.91528730736,2.94762423235,2.96705094045,2.98426145487,2.97943884236,2.93315964108,2.88477003753,2.95094047656,2.89807009599,2.78696674028,3.2870662737,3.20997299763,3.24029409373,3.30785527244,3.23682935431,2.97697262569,3.13224740387,3.08835976426,3.14424932046,3.10239098155,3.0374017101,3.04733562209,3.02494479563,2.85213800997,2.9070801861,2.91026240212,2.89307641233,2.88569593233,2.83778952139,2.94994166271,2.89101525853,2.89882862537,2.89133138052,2.98451600785,3.15888144759,2.82387900821,2.83357639935,2.80162469949,2.79607303531,2.82632537363,3.17513851997,3.06117723568,2.85784260177,2.83649272983,2.92839225391,2.94075597765,2.89783439806,2.87239536761,2.93089867891,2.9647403497,2.92671997787,2.88759883498,2.9578522765,3.01962118176,2.86540277237,2.85192082019,2.87645757088,2.87644031112,2.88107674799,2.84718851614,2.90209979337,2.86388285812,2.86947502014,2.8514387508,2.87877961679,2.89031713704,2.83065579669,2.83377956196,2.79949470522,2.83713111496,2.82626903139,2.81631029616,2.79162443527,2.81603321631,2.84065808678,2.93520901229,3.06522973375,2.96204921014,2.96949396884,2.94885072894,2.95703144369,2.8619120121,2.87304629735,2.90814692548,2.89527759245,2.85544585662,2.76086083781,2.82463853802,2.79108104921,2.85357661553,3.01997145179,3.02076085956,3.2607062694,3.25776135512,3.21255117007,3.25999028141,3.24552885004,2.77737050704,2.78930366623,2.7690962853,2.79747032781,2.74643572365,2.76532047859,2.8237818634,2.78668015303,2.80393561213,2.89316476622,2.79920884833,3.13886276565,3.19728396535,3.18751963468,3.26477455646,3.22297138372,3.18106961927,3.25220868741,3.09211197758,3.21092382332,2.90597198778,2.99068103701,2.97416901101,2.99435547031,2.84583117648,3.05013914892,3.02095341119,3.10929982284
