model,MIROC4h,MIROC4h,MIROC4h,ACCESS1-0,ACCESS1-0,ACCESS1-3,ACCESS1-3,ACCESS1-3,IPSL-CM5B-LR,CMCC-CMS,HadCM3,HadCM3,HadCM3,HadCM3,HadCM3,HadCM3,HadCM3,HadCM3,HadCM3,HadCM3,MIROC-ESM,MIROC-ESM,MIROC-ESM,MIROC5,MIROC5,MIROC5,MIROC5,MIROC5,CMCC-CM,HadGEM2-ES,HadGEM2-ES,HadGEM2-ES,HadGEM2-ES,HadGEM2-ES,MPI-ESM-P,MPI-ESM-P,MRI-ESM1,MPI-ESM-MR,MPI-ESM-MR,MPI-ESM-MR,CSIRO-Mk3-6-0,CSIRO-Mk3-6-0,CSIRO-Mk3-6-0,CSIRO-Mk3-6-0,CSIRO-Mk3-6-0,CSIRO-Mk3-6-0,CSIRO-Mk3-6-0,CSIRO-Mk3-6-0,CSIRO-Mk3-6-0,CSIRO-Mk3-6-0,CESM1-BGC,CanESM2,CanESM2,CanESM2,CanESM2,CanESM2,CESM1-FASTCHEM,CESM1-FASTCHEM,CESM1-FASTCHEM,GISS-E2-R-CC,BNU-ESM,FGOALS-g2,FGOALS-g2,FGOALS-g2,FGOALS-g2,FGOALS-g2,GFDL-CM2p1,GFDL-CM2p1,GFDL-CM2p1,GFDL-CM2p1,GFDL-CM2p1,GFDL-CM2p1,GFDL-CM2p1,GFDL-CM2p1,GFDL-CM2p1,GFDL-CM2p1,GFDL-ESM2G,EC-EARTH,EC-EARTH,EC-EARTH,EC-EARTH,EC-EARTH,EC-EARTH,EC-EARTH,EC-EARTH,EC-EARTH,EC-EARTH,EC-EARTH,GFDL-ESM2M,CCSM4,CCSM4,CCSM4,CCSM4,CCSM4,CCSM4,NorESM1-M,NorESM1-M,NorESM1-M,CESM1-WACCM,CESM1-WACCM,CESM1-WACCM,CESM1-WACCM,IPSL-CM5A-MR,IPSL-CM5A-MR,IPSL-CM5A-MR,IPSL-CM5A-LR,IPSL-CM5A-LR,IPSL-CM5A-LR,IPSL-CM5A-LR,IPSL-CM5A-LR,IPSL-CM5A-LR,GFDL-CM3,GFDL-CM3,GFDL-CM3,GFDL-CM3,GFDL-CM3,CNRM-CM5,CNRM-CM5,CNRM-CM5,CNRM-CM5,CNRM-CM5,CNRM-CM5,CNRM-CM5,CNRM-CM5,CNRM-CM5,CNRM-CM5,GISS-E2-H,GISS-E2-H,GISS-E2-H,GISS-E2-H,GISS-E2-H,GISS-E2-H,MIROC-ESM-CHEM,MRI-CGCM3,MRI-CGCM3,MRI-CGCM3,NorESM1-ME,GISS-E2-R,GISS-E2-R,GISS-E2-R,GISS-E2-R,GISS-E2-R,GISS-E2-R,HadGEM2-CC,HadGEM2-CC,HadGEM2-CC,GISS-E2-H-CC,CMCC-CESM,bcc-csm1-1-m,bcc-csm1-1-m,bcc-csm1-1-m,MPI-ESM-LR,MPI-ESM-LR,MPI-ESM-LR,bcc-csm1-1,bcc-csm1-1,bcc-csm1-1,CESM1-CAM5,CESM1-CAM5,CESM1-CAM5
run,run1,run2,run3,run1,run2,run1,run2,run3,run1,run1,run1,run2,run3,run4,run5,run6,run7,run8,run9,run10,run1,run2,run3,run1,run2,run3,run4,run5,run1,run1,run2,run3,run4,run5,run1,run2,run1,run1,run2,run3,run1,run2,run3,run4,run5,run6,run7,run8,run9,run10,run1,run1,run2,run3,run4,run5,run1,run2,run3,run1,run1,run1,run2,run3,run4,run5,run1,run2,run3,run4,run5,run6,run7,run8,run9,run10,run1,run1,run2,run5,run6,run7,run8,run9,run11,run12,run13,run14,run1,run1,run2,run3,run4,run5,run6,run1,run2,run3,run1,run2,run3,run4,run1,run2,run3,run1,run2,run3,run4,run5,run6,run1,run2,run3,run4,run5,run1,run2,run3,run4,run5,run6,run7,run8,run9,run10,run1,run2,run3,run4,run5,run6,run1,run1,run2,run3,run1,run1,run2,run3,run4,run5,run6,run1,run2,run3,run1,run1,run1,run2,run3,run1,run2,run3,run1,run2,run3,run1,run2,run3
time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1850-01-01 00:00:00,,,,280.251963234,280.435780538,280.156161234,280.431867328,281.923350059,278.739883977,281.21886529,,,,,,,,,,,278.434952913,278.97571457,281.725952342,279.853638859,280.359968058,278.622451685,281.478665502,280.765978721,273.246220534,,,,,,278.867073979,281.193500732,,277.600543461,278.784239696,277.321483596,278.757461496,278.609306629,279.936048125,275.715078723,278.251191063,278.952305494,276.824204649,277.071179481,278.858232545,278.068052881,275.294955284,278.224117819,278.158895703,278.569620404,276.195244583,276.756774443,279.200976856,278.972643952,281.251413248,275.521075445,278.079231421,276.395332565,276.978026428,277.028333017,276.544085773,276.978026428,,,,,,,,,,,,277.458045021,276.636134412,275.296913248,,276.445353302,274.316677628,276.6680899,277.208369858,277.467195463,277.63651591,274.932527411,,277.576017007,278.464664529,278.640664857,276.42553172,280.399708753,278.023635876,278.00088501,278.211324122,278.191637518,279.013371654,,,,278.669448862,276.852349498,275.424086739,279.815245702,278.49662818,274.439113396,277.736164402,276.67355495,276.504514802,,,,,,272.410919189,279.016711346,276.438229807,275.857500495,274.904081199,278.726498044,275.239125925,276.648291149,277.345625215,276.824571872,278.575078257,280.100155754,280.819612164,279.943463738,280.583177011,280.279707208,279.215604266,279.907603691,279.798437262,281.355961326,276.727571394,282.071303688,278.761512235,276.755117091,279.487959145,278.538646038,280.129331835,,,,281.294019518,277.613129667,276.966334863,280.316763492,280.075337124,277.827642487,276.813528988,279.163694072,274.714107333,273.473285059,273.051246401,277.874886922,281.041962559,277.360557298
1850-02-01 00:00:00,,,,280.209469927,281.140415116,280.506533705,281.235180478,281.668660686,279.219955005,281.155684937,,,,,,,,,,,278.645958468,279.086362742,279.492768603,281.986081649,280.470892635,280.586479774,280.46223017,279.888482999,278.774760793,,,,,,277.64198224,277.184544431,,280.631502259,281.750114723,280.541464923,279.735788284,279.337421557,279.23102431,276.239078369,279.230588088,280.329585646,275.926909988,279.186234146,277.733257803,280.314155605,279.689446664,273.908575798,278.855745522,277.955295968,277.207048551,276.549924254,278.70141768,280.979612459,280.800828566,280.373264573,276.810832068,275.744326128,276.033411332,277.079058901,276.541559588,276.033411332,,,,,,,,,,,,275.778676413,275.80676228,278.211882781,,277.724463699,277.141058433,276.113290439,273.299943195,278.986074427,279.055485697,276.347543349,,279.561825781,281.052478231,278.449687186,278.965574165,278.044647249,281.497298139,277.833221436,282.37872181,276.925695204,278.587077047,,,,276.392008396,279.496050421,278.630430656,277.732958272,278.633284556,277.608360348,279.800018238,277.553865568,276.297525005,,,,,,277.929015135,279.98614038,280.592458094,275.787685621,279.447634676,279.475233396,279.731291722,278.520743006,276.771930746,276.766327651,279.956452606,282.039069358,279.981593078,280.601089002,280.591270273,280.474270525,277.99837805,276.646564844,278.875941319,279.88941156,277.597694783,281.247984789,281.679309384,277.617098353,280.157120416,279.263123519,278.99507342,,,,281.249651723,278.04105755,279.563963001,279.685975559,277.035052372,280.009718788,278.526480235,278.461005064,276.00119652,274.219730848,277.272819938,278.655674942,280.64403071,279.380653286
1850-03-01 00:00:00,,,,281.775908879,283.150453085,284.877284871,284.468803687,282.439140269,281.568508805,280.587176192,,,,,,,,,,,280.325420457,281.805155743,280.251939639,283.906543458,283.789735703,281.489066131,283.992573194,282.484850768,280.618845456,,,,,,278.397932004,276.769352148,,278.721070952,279.079236764,282.04058108,281.803491637,281.558734176,281.166640083,278.190503849,280.801752806,280.32074921,280.42536474,280.174719202,279.558085845,280.357751118,281.116492814,280.811960027,277.682732059,280.886511964,278.477029662,281.181450945,280.923298732,278.375635025,281.966423026,281.61589638,278.396553459,276.500877504,278.51772683,276.775470897,277.131958516,278.51772683,,,,,,,,,,,,278.985916777,277.42571632,278.456610882,,280.561105586,276.915813117,279.525196671,279.195134549,279.003389778,276.419214768,275.16522943,,283.912686409,280.369407104,279.085094064,278.529933962,283.650272511,282.270085224,278.949066162,283.791049412,284.063502846,281.055397518,,,,279.67359128,281.072599747,280.609557924,280.057955237,279.702653715,280.043463256,280.455399397,276.986837451,280.458796811,,,,,,280.280739326,281.438174921,279.954629521,278.335221939,278.992071529,280.856408148,279.948699658,279.348766554,278.628284787,279.281032943,281.420037831,283.025544989,281.422724279,280.581289241,281.4149997,281.803989442,280.560516263,280.79435869,279.129207185,281.353382131,280.86841107,281.040717987,281.803212655,281.300203069,280.24928418,280.787173004,280.634777593,,,,281.212703952,283.225417043,279.507214539,279.083096946,277.944471339,280.122017392,281.775942891,279.682669964,277.956122659,276.818882311,279.937654399,280.914479483,282.015775978,279.957366821
1850-04-01 00:00:00,,,,283.97673844,284.338801076,286.677130471,284.549593206,285.831596288,283.869237274,283.123190713,,,,,,,,,,,284.831306154,284.137240476,283.017770391,286.158848672,284.978797244,286.047577272,285.45015763,284.957288463,282.734899141,,,,,,283.098494981,281.488210807,,283.042525533,281.594650866,281.513212514,284.735049941,282.454756955,282.730448935,280.428558255,282.908237499,284.176424857,282.721407402,283.583346915,282.492048573,281.47840809,283.802448205,281.923704727,280.897908323,283.585995651,283.18952519,284.975660696,285.751609642,283.848959864,287.406478558,283.028419566,281.269439742,280.493426204,280.312246551,281.24695318,279.398729967,280.312246551,,,,,,,,,,,,280.601775772,281.473200494,280.099374064,,284.173060845,280.880001954,280.266064128,280.6065358,282.072577336,282.612092185,280.70663784,,285.666256977,283.963671479,283.80746038,281.743168271,285.294231539,284.937319317,283.807647705,284.103441491,284.320449012,284.934331217,,,,280.423021651,282.219934572,282.474094821,282.511702984,281.472123943,282.021436232,282.557462531,282.273578793,281.514371609,,,,,,281.748170067,284.466596131,283.032638046,281.615042734,281.565762097,283.465536472,283.228532541,281.200917367,281.929110117,283.486587765,283.366489234,285.458028052,283.275335882,283.914875781,283.8061639,283.052507799,282.615367527,281.637256621,284.324934254,282.938719952,283.192418151,282.661672832,282.878711487,281.716441771,283.101488039,284.547603177,282.967595136,,,,283.410529938,288.385199878,281.088264001,281.692001171,283.202009189,280.930690352,282.127874996,282.131072668,281.085563032,279.263957032,280.567724264,284.345391191,283.936755095,282.796528588
1850-05-01 00:00:00,,,,288.458373823,289.233419295,287.989702691,289.653934024,288.322365048,286.669791482,285.459244276,,,,,,,,,,,287.098441086,288.102770897,288.369005487,290.792095373,289.974354106,289.84768505,288.82394475,289.73527856,285.294345008,,,,,,286.149741087,288.423793152,,286.459217272,286.16336762,284.500901494,288.421162018,287.272903089,286.949348342,285.137059531,286.637253037,285.808700119,284.241776687,287.654795119,284.458993494,285.426563558,287.826718531,287.687019412,286.978056199,288.585747603,285.169483824,286.644228922,286.658063109,288.372965742,290.788434016,285.560792553,283.287917119,286.001220868,283.87746699,284.242934852,285.205269542,283.87746699,,,,,,,,,,,,287.290702945,286.834579362,285.028321766,,286.838766553,284.177199409,284.73916237,285.026304072,288.204931442,286.368767741,284.976182189,,290.083017229,286.128454101,286.497391926,286.55232366,286.30583647,287.214198037,287.468322754,290.95982674,288.660147562,289.578343293,,,,286.65525075,285.20225576,284.668326809,286.759312896,285.362900154,284.961949846,285.382915614,285.9138403,283.473014428,,,,,,285.60492538,287.756720815,288.775091516,286.873888406,285.076162658,287.429663064,286.502879759,286.193627105,285.216489652,287.57525279,286.225963961,288.643311067,286.51650103,287.658964138,288.210264667,287.016714546,285.898438096,285.225934056,284.91964161,284.57720603,285.826118262,285.315774189,286.772085288,284.502993736,287.195641607,285.918087578,287.268580603,,,,285.885774746,292.94880467,286.674819299,285.915745653,286.603645777,286.711533668,285.269889238,287.093379219,285.472687877,285.211139043,285.165741587,287.606428006,288.219314163,288.363423009
1850-06-01 00:00:00,,,,291.899019088,291.602674654,292.405293587,291.025202848,291.224191315,288.255313052,290.913762058,,,,,,,,,,,291.245031241,293.413957201,293.474790664,292.288942274,291.570678514,292.874759213,291.336777847,292.61316575,289.801813593,,,,,,288.176593924,289.500517234,,288.148493143,288.461465527,287.481249535,291.925052799,290.306474441,290.799185829,289.961158982,291.143111456,292.322903981,290.301164861,291.675814358,291.563761663,290.015470922,291.543322153,293.830403703,293.337263062,292.115018926,291.884858524,292.359639617,291.388725669,291.13201816,292.033864771,290.339129899,292.852979735,289.660421236,290.620499546,287.288440778,290.738781596,290.620499546,,,,,,,,,,,,289.857241246,289.436854692,289.447516676,,289.836997739,288.496265681,290.424751881,289.769651656,290.150117749,291.870266334,287.894506042,,292.192069988,291.020845845,289.279978984,291.766635881,290.418137847,290.674907929,291.694274902,294.15410819,293.184235479,296.119425156,,,,291.409887605,290.047130953,289.458912001,289.075608564,289.713580896,289.574390128,289.520992718,287.621705516,288.971378797,,,,,,290.726299829,291.269927007,291.706512893,292.27021498,290.189577919,288.549763013,293.117635021,291.325452665,290.606213298,291.049821888,291.865416423,289.751900907,289.384552228,290.031969,290.889187062,290.366494425,290.959791939,289.202463894,288.575482407,290.024629998,290.720414402,290.160958815,289.680174262,291.393690956,290.646008923,290.152194096,288.839257472,,,,290.922140586,296.121861227,289.837714432,289.400938216,291.712935023,291.048570726,288.077277773,290.982917622,290.297304552,291.362793468,292.98653404,289.62933524,293.584920568,290.462278086
1850-07-01 00:00:00,,,,295.135697136,294.794792461,295.842436722,295.425833206,295.687126057,292.793970549,293.458330475,,,,,,,,,,,296.727916537,296.275201406,295.685263645,295.382103912,296.916863729,295.158323673,294.265761907,295.46814185,293.101221757,,,,,,294.376986024,292.797742116,,292.377579098,291.014587295,291.733034076,295.353390355,294.710295598,294.512133689,294.590839506,294.797625212,295.528163743,294.516915866,294.314844607,295.004456205,293.617663392,295.437375071,295.017985899,295.786912122,294.729376552,297.34456975,295.792097685,295.643123178,295.649856785,296.048003752,291.303194626,296.896717264,293.62513017,292.872373482,293.143556391,294.175558969,292.872373482,,,,,,,,,,,,293.613553987,292.657558641,292.316507634,,294.026050761,293.034562476,293.139970546,293.334659813,294.710531229,293.05076163,292.661998915,,296.096460749,295.430310351,295.477404878,294.96238083,295.415693862,295.921343789,297.392730713,297.716360658,297.649237194,299.154033946,,,,294.040635287,294.957006588,293.793117442,293.298017094,294.391341246,292.540545314,293.926836766,292.124114146,292.690841225,,,,,,294.71636372,296.202258165,294.924317495,294.38885571,294.781452907,294.800449683,295.719952559,295.906698685,294.133872454,295.190965085,293.502937429,294.975371654,291.35155399,292.022819608,293.009243628,292.17495606,295.190914133,292.288518718,292.553184206,291.267095723,297.89249308,291.468549397,291.522545016,292.144915607,291.489595277,291.396542332,293.013226105,,,,292.66322927,299.60769813,293.732402325,293.62692278,293.443756979,292.888772724,292.227674824,293.286653872,293.557532378,293.770024469,294.401887042,295.072419575,295.609525673,295.938905737
1850-08-01 00:00:00,,,,293.909123781,294.834152527,294.303079613,296.477919262,295.841370964,293.66960951,293.351777655,,,,,,,,,,,296.760294159,296.11317501,295.991216794,294.802686546,296.50108402,294.915031911,294.278153379,294.439219674,292.285399882,,,,,,293.968864516,295.965190842,,292.410498643,290.820296473,292.590806919,294.513817208,294.736369282,294.256351164,294.463785348,293.667733842,294.313302761,292.550942701,294.01796136,294.514938451,293.159237485,295.650038788,294.996872528,295.337255917,296.060406555,295.741231564,296.329035038,295.057474337,295.962376236,296.226751108,292.037816867,297.338422698,292.823034437,294.414977763,294.380433554,294.684936163,294.414977763,,,,,,,,,,,,292.906879718,293.019488605,293.34035448,,293.378247245,293.285214869,291.743477065,291.857701811,293.383411974,293.212847815,292.82745189,,295.799383151,295.420037682,295.797806036,295.033892228,296.523687325,296.283184494,297.004119873,296.795388134,296.537795016,299.326546476,,,,295.033629262,294.382474756,294.654143923,293.624376212,292.503617712,292.555832055,292.623138623,294.389028494,293.231453408,,,,,,294.702236357,297.638090674,296.761576915,295.328311629,294.971916178,295.376991464,294.514874014,297.286076381,296.068617495,296.677423449,294.005861692,295.543570093,292.938483045,291.420219586,294.228075494,293.065051396,295.387462072,292.065592957,292.858626979,291.499766296,296.748239474,290.980037864,291.978989659,294.467780671,293.934189939,290.771034744,292.240356116,,,,294.138349399,298.743609358,292.663620878,295.322638014,292.872229236,293.114382591,292.805564203,293.364316039,293.892008318,293.956297575,293.53963231,294.569056117,294.870984951,295.358523753
